Row_Id,Order Id,Order Date,Customer Fname,Customer Lname,Category Name,Customer Segment,Order Items,Market Region,Additional Order items,Customer City,Customer Country,Customer Id,Customer State,Customer Zipcode,Order Region,Order Quantity,Sales,Profit Per Order
C_54626_23412,54626,03-08-2017,Carol,Gastineau,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Bridgeton,United States,1771,NJ,8302,Central America,1,129.9900055,21.48999977
C_59374_23413,59374,16-05-2017,Mary,Talbott,Men's Golf Clubs,Consumer,Men's Golf Clubs,LATAM,Men's Golf Clubs,Strongsville,United States,11833,OH,44136,Central America,1,134.9900055,54.02000046
C_61313_23414,61313,14-06-2017,Hannah,Willingham,Fishing,Consumer,Fishing,LATAM,Fishing,Virginia Beach,United States,6056,VA,23464,South America,1,399.980011,167.0299988
C_52197_23415,52197,31-01-2017,Jane,Henry,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Chicago,United States,8475,IL,60610,Central America,1,49.97999954,7.989999771
C_58482_23416,58482,05-03-2017,Mary,Tran,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,North Richland Hills,United States,5369,TX,76180,Central America,1,129.9900055,29.82999992
C_57516_23417,57516,19-04-2017,Roy,Pölking,Cleats,Consumer,Cleats,LATAM,Cleats,Tucson,United States,4137,AZ,85706,Central America,1,59.99000168,23.68000031
C_52421_23418,52421,02-04-2017,Mary,Lee,Fishing,Consumer,Fishing,LATAM,Fishing,Aurora,United States,9928,IL,60506,Central America,1,399.980011,94.08000183
C_56954_23419,56954,04-11-2017,Douglas,Weirich,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Revere,United States,6470,MA,2151,Central America,1,39.99000168,16.45999908
C_58482_23420,58482,05-03-2017,Mary,Flentye,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,North Richland Hills,United States,5369,TX,76180,Central America,1,129.9900055,38.22000122
C_61313_23421,61313,14-06-2017,Hannah,percer,Cleats,Consumer,Cleats,LATAM,Cleats,Virginia Beach,United States,6056,VA,23464,South America,1,59.99000168,14.10999966
C_61024_23422,61024,06-09-2017,Maria,Herman,Fishing,Consumer,Fishing,LATAM,Fishing,Washington,United States,1099,DC,20009,Central America,1,399.980011,-232.3899994
C_59374_23423,59374,16-05-2017,Mary,Elliston,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Strongsville,United States,11833,OH,44136,Central America,1,450,48.13999939
C_54201_23424,54201,03-02-2017,Mary,Morse,Cleats,Consumer,Cleats,LATAM,Cleats,Oak Lawn,United States,7828,IL,60453,South America,1,59.99000168,23.39999962
C_52958_23425,52958,02-12-2017,Ann,Jones,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Chicago,United States,7103,IL,60644,Caribbean,1,129.9900055,-20.36000061
C_59373_23426,59373,16-05-2017,Raymond,Shariari,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Lutz,United States,1906,FL,33549,Central America,1,450,34.43999863
C_53205_23427,53205,15-02-2017,Patricia,Workman,Cleats,Consumer,Cleats,LATAM,Cleats,Washington,United States,9705,DC,20002,Caribbean,1,59.99000168,-9.020000458
C_55601_23428,55601,22-03-2017,Mary,Galang,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,San Jose,United States,7642,CA,95124,Central America,1,299.980011,86.38999939
C_59961_23429,59961,25-05-2017,Christopher,Ballard,Hunting & Shooting,Consumer,Hunting & Shooting,LATAM,Hunting & Shooting,Mission Viejo,United States,523,CA,92692,Central America,1,149.9900055,13.56000042
C_59374_23430,59374,16-05-2017,Mary,Cousins,Fishing,Consumer,Fishing,LATAM,Fishing,Strongsville,United States,11833,OH,44136,Central America,1,399.980011,-72
C_53423_23431,53423,18-02-2017,Mary,Karlsson,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Norwalk,United States,2177,CA,90650,Caribbean,1,129.9900055,28.27000046
C_52958_23432,52958,02-12-2017,Ann,Wilson,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Chicago,United States,7103,IL,60644,Caribbean,1,450,21
C_61024_23433,61024,06-09-2017,Maria,Thompson,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Washington,United States,1099,DC,20009,Central America,1,299.980011,-322.3999939
C_59373_23434,59373,16-05-2017,Raymond,Roper,Fishing,Consumer,Fishing,LATAM,Fishing,Lutz,United States,1906,FL,33549,Central America,1,399.980011,137.9900055
C_57291_23435,57291,16-04-2017,Alexander,Eichhorn,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Brooklyn,United States,6030,NY,11230,Central America,1,299.980011,73.12000275
C_52896_23436,52896,02-11-2017,Aaron,Cartwright,Fishing,Consumer,Fishing,LATAM,Fishing,Bronx,United States,10293,NY,10469,Central America,1,399.980011,97.5
C_52013_23437,52013,29-01-2017,Mary,Baird,Fishing,Consumer,Fishing,LATAM,Fishing,San Jose,United States,7642,CA,95124,Caribbean,1,399.980011,96
C_58390_23438,58390,05-02-2017,James,Trafton,Cleats,Consumer,Cleats,LATAM,Cleats,Hilliard,United States,9205,OH,43026,Caribbean,1,59.99000168,20.28000069
C_51422_23439,51422,20-01-2017,Mary,Thornton,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,Upland,United States,11274,CA,91786,Central America,1,769,35
C_51422_23440,51422,20-01-2017,Mary,Mills,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Upland,United States,11274,CA,91786,Central America,1,129.9900055,-103.9899979
C_53843_23441,53843,24-02-2017,Mary,Bern,Fishing,Consumer,Fishing,LATAM,Fishing,Milford,United States,10765,CT,6460,Central America,1,399.980011,-659.9699707
C_56049_23442,56049,29-03-2017,James,Takahito,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Miami,United States,803,FL,33177,Central America,1,450,65
C_55625_23443,55625,22-03-2017,Virginia,Radford,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Albuquerque,United States,6836,NM,87112,Central America,1,450,20
C_57922_23444,57922,25-04-2017,Jacob,Pistole,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Bay Shore,United States,8227,NY,11706,Central America,1,450,67.59999847
C_54597_23445,54597,03-07-2017,Mary,Soltero,Cleats,Consumer,Cleats,LATAM,Cleats,Columbus,United States,9969,OH,43207,Central America,1,59.99000168,21.78000069
C_55540_23446,55540,21-03-2017,Mary,Duston,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Mesa,United States,5457,AZ,85204,South America,1,299.980011,122.9899979
C_53923_23447,53923,26-02-2017,Janet,Hoffman,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Salinas,United States,220,CA,93906,South America,1,450,67.59999847
C_56506_23448,56506,04-04-2017,Theresa,Olsen,Fishing,Consumer,Fishing,LATAM,Fishing,Scottsdale,United States,8298,AZ,85254,Caribbean,1,399.980011,194.0299988
C_53217_23449,53217,15-02-2017,Deborah,Weiss,Fishing,Consumer,Fishing,LATAM,Fishing,Citrus Heights,United States,1632,CA,95610,Caribbean,1,399.980011,52.66999817
C_53144_23450,53144,14-02-2017,Mary,Magee,Fishing,Consumer,Fishing,LATAM,Fishing,Elyria,United States,11874,OH,44035,Caribbean,1,399.980011,114.8300018
C_59468_23451,59468,18-05-2017,Mary,Kirkland,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Long Beach,United States,8851,CA,90813,Central America,1,299.980011,-519.7199707
C_59434_23452,59434,17-05-2017,Mary,Roach,Lacrosse,Consumer,Lacrosse,LATAM,Lacrosse,West Covina,United States,6332,CA,91790,Central America,1,99.98999786,47.52000046
C_56047_23453,56047,29-03-2017,Kenneth,Lampkin,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Chicago,United States,11417,IL,60649,Central America,1,199.9900055,-306.8800049
C_57565_23454,57565,20-04-2017,Mary,Stobb,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Brooklyn,United States,5725,NY,11219,Central America,1,299.980011,37.11999893
C_56350_23455,56350,04-02-2017,David,Cooley,Cleats,Consumer,Cleats,LATAM,Cleats,Staten Island,United States,7102,NY,10314,Central America,1,59.99000168,29.10000038
C_56093_23456,56093,29-03-2017,David,Hwang,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Brooklyn,United States,1508,NY,11220,Central America,1,129.9900055,11.3199997
C_60651_23457,60651,06-04-2017,Eric,Ferguson,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Portland,United States,4203,OR,97229,Central America,1,199.9900055,97.01999664
C_60393_23458,60393,31-05-2017,Raymond,Benoit,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Plano,United States,864,TX,75023,Central America,1,299.980011,83.15000153
C_53923_23459,53923,26-02-2017,Janet,Crebagga,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Salinas,United States,220,CA,93906,South America,1,199.9900055,59.40000153
C_55326_23460,55326,18-03-2017,Jordan,Cohen,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Memphis,United States,8930,TN,38128,South America,1,199.9900055,27.71999931
C_53217_23461,53217,15-02-2017,Deborah,Lock,Fishing,Consumer,Fishing,LATAM,Fishing,Citrus Heights,United States,1632,CA,95610,Caribbean,1,399.980011,188.1499939
C_53144_23462,53144,14-02-2017,Mary,Webber,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Elyria,United States,11874,OH,44035,Caribbean,1,129.9900055,35.66999817
C_58320_23463,58320,05-01-2017,Linda,Braunhardt,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Placentia,United States,12030,CA,92870,Central America,1,129.9900055,57.33000183
C_58062_23464,58062,27-04-2017,John,Andreadi,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Fort Lauderdale,United States,7820,FL,33313,Central America,1,299.980011,141.1100006
C_56504_23465,56504,04-04-2017,Jordan,Vittorini,Fishing,Consumer,Fishing,LATAM,Fishing,Glenview,United States,1015,IL,60025,Central America,1,399.980011,101.9100037
C_53896_23466,53896,25-02-2017,Mary,Eaton,Fishing,Consumer,Fishing,LATAM,Fishing,Metairie,United States,6441,LA,70003,Central America,1,399.980011,62.72000122
C_55476_23467,55476,20-03-2017,James,Leinenbach,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Modesto,United States,467,CA,95350,South America,1,39.99000168,18.03000069
C_55823_23468,55823,25-03-2017,Christopher,Stugart,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,La Mesa,United States,1750,CA,91941,Central America,1,299.980011,47.43000031
C_60645_23469,60645,06-04-2017,Eugene,Pelletier,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Kaneohe,United States,9841,HI,96744,Central America,1,199.9900055,-36.47000122
C_60187_23470,60187,28-05-2017,Grace,Staavos,Cleats,Consumer,Cleats,LATAM,Cleats,Taylor,United States,6933,MI,48180,Central America,1,59.99000168,13.85000038
C_57083_23471,57083,13-04-2017,Arthur,Kelly,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Las Vegas,United States,1768,NV,89119,Central America,1,129.9900055,34.04000092
C_58636_23472,58636,05-05-2017,Mary,MacKendrick,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Lakewood,United States,3717,OH,44107,Central America,1,199.9900055,12.22000027
C_55540_23473,55540,21-03-2017,Mary,Arntzen,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Mesa,United States,5457,AZ,85204,South America,1,199.9900055,91.18000031
C_57704_23474,57704,22-04-2017,Sean,Williams,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Los Angeles,United States,9817,CA,90047,South America,1,199.9900055,91.18000031
C_61294_23475,61294,13-06-2017,Patricia,Lawera,Fishing,Consumer,Fishing,LATAM,Fishing,Elgin,United States,7584,IL,60120,South America,1,399.980011,170.7100067
C_52153_23476,52153,31-01-2017,Mary,Rawles,Fishing,Consumer,Fishing,LATAM,Fishing,Clementon,United States,4353,NJ,8021,South America,1,399.980011,38.79999924
C_59385_23477,59385,16-05-2017,Mary,Applegate,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,Oregon City,United States,10760,OR,97045,South America,1,769,9.699999809
C_51812_23478,51812,26-01-2017,Mary,Abelman,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Glendale,United States,2999,AZ,85301,Central America,1,199.9900055,69.12000275
C_60645_23479,60645,06-04-2017,Eugene,Stewart,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Kaneohe,United States,9841,HI,96744,Central America,1,199.9900055,28.79999924
C_58060_23480,58060,27-04-2017,Susan,DeCherney,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,North Las Vegas,United States,3559,NV,89030,Central America,1,129.9900055,5.369999886
C_57565_23481,57565,20-04-2017,Mary,Hoffmann,Fishing,Consumer,Fishing,LATAM,Fishing,Brooklyn,United States,5725,NY,11219,Central America,1,399.980011,84.48000336
C_59410_23482,59410,17-05-2017,Mary,Schwartz,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Endicott,United States,6701,NY,13760,Central America,1,199.9900055,14.39999962
C_58636_23483,58636,05-05-2017,Mary,Miller,Cleats,Consumer,Cleats,LATAM,Cleats,Lakewood,United States,3717,OH,44107,Central America,1,59.99000168,-6.510000229
C_59589_23484,59589,19-05-2017,Mary,Pardue,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Bowling Green,United States,2276,KY,42101,South America,1,129.9900055,33.68999863
C_60981_23485,60981,06-09-2017,Emily,Chen,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Germantown,United States,5241,MD,20874,South America,1,199.9900055,57.59999847
C_51812_23486,51812,26-01-2017,Mary,Campbell,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Glendale,United States,2999,AZ,85301,Central America,1,129.9900055,35.81000137
C_57435_23487,57435,18-04-2017,Mary,Castell,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Los Angeles,United States,179,CA,90033,Central America,1,299.980011,142.4900055
C_57564_23488,57564,20-04-2017,Russell,Phan,Fishing,Consumer,Fishing,LATAM,Fishing,Aurora,United States,4097,CO,80015,Central America,1,399.980011,-240.5299988
C_60645_23489,60645,06-04-2017,Eugene,Huthwaite,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Kaneohe,United States,9841,HI,96744,Central America,1,199.9900055,81.69999695
C_53896_23490,53896,25-02-2017,Mary,Braxton,Girls' Apparel,Consumer,Girls' Apparel,LATAM,Girls' Apparel,Metairie,United States,6441,LA,70003,Central America,1,30,10.82999992
C_52040_23491,52040,29-01-2017,Catherine,Sayre,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Detroit,United States,6288,MI,48221,Central America,1,49.97999954,13.77000046
C_54218_23492,54218,03-02-2017,James,Hansen,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Brooklyn,United States,11683,NY,11206,Central America,1,199.9900055,71.25
C_55540_23493,55540,21-03-2017,Mary,Moss,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Mesa,United States,5457,AZ,85204,South America,1,49.97999954,1.419999957
C_55540_23494,55540,21-03-2017,Mary,Hamilton,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Mesa,United States,5457,AZ,85204,South America,1,129.9900055,34.58000183
C_57704_23495,57704,22-04-2017,Sean,Kunitz,Women's Apparel,Consumer,Women's Apparel,LATAM,Women's Apparel,Los Angeles,United States,9817,CA,90047,South America,1,50,11.39999962
C_59589_23496,59589,19-05-2017,Mary,Hugh,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Bowling Green,United States,2276,KY,42101,South America,1,129.9900055,56.81000137
C_60981_23497,60981,06-09-2017,Emily,Crouse,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Germantown,United States,5241,MD,20874,South America,1,199.9900055,31.72999954
C_61165_23498,61165,06-11-2017,Mary,Engle,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,Elyria,United States,11874,OH,44035,South America,1,769,10.72999954
C_61165_23499,61165,06-11-2017,Mary,Schmidt,Cleats,Consumer,Cleats,LATAM,Cleats,Elyria,United States,11874,OH,44035,South America,1,59.99000168,13.68000031
C_57788_23500,57788,23-04-2017,Nicholas,Fisher,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Chambersburg,United States,5711,PA,17201,South America,1,49.97999954,17.09000015
C_51770_23501,51770,25-01-2017,Margaret,Wiediger,Fishing,Consumer,Fishing,LATAM,Fishing,Pharr,United States,1733,TX,78577,South America,1,399.980011,102.5899963
C_53636_23502,53636,21-02-2017,Mary,Brown,Fishing,Consumer,Fishing,LATAM,Fishing,Los Angeles,United States,9096,CA,90007,Caribbean,1,399.980011,181.4299927
C_58390_23503,58390,05-02-2017,James,Hane,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Hilliard,United States,9205,OH,43026,Caribbean,1,199.9900055,66.15000153
C_51400_23504,51400,20-01-2017,Mary,Lebron,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Mission Viejo,United States,930,CA,92692,Central America,1,299.980011,99.22000122
C_60434_23505,60434,06-01-2017,Amanda,Abelman,Golf Gloves,Consumer,Golf Gloves,LATAM,Golf Gloves,Montebello,United States,5977,CA,90640,Central America,1,179.9900055,66.33999634
C_55625_23506,55625,22-03-2017,Virginia,Moren,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,Albuquerque,United States,6836,NM,87112,Central America,1,769,-18.89999962
C_56350_23507,56350,04-02-2017,David,Murray,Fishing,Consumer,Fishing,LATAM,Fishing,Staten Island,United States,7102,NY,10314,Central America,1,399.980011,-9.449999809
C_56093_23508,56093,29-03-2017,David,Crestani,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Brooklyn,United States,1508,NY,11220,Central America,1,199.9900055,21.36000061
C_54597_23509,54597,03-07-2017,Mary,Wooten,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Columbus,United States,9969,OH,43207,Central America,1,129.9900055,25.79999924
C_60028_23510,60028,26-05-2017,Ethan,Demir,Fishing,Consumer,Fishing,LATAM,Fishing,York,United States,7118,PA,17404,Central America,1,399.980011,23.80999947
C_58058_23511,58058,27-04-2017,Mary,Ellison,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Philadelphia,United States,2690,PA,19140,Central America,1,129.9900055,31.94000053
C_54177_23512,54177,03-01-2017,Mary,Marie,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Plano,United States,4798,TX,75093,Central America,1,299.980011,102.9000015
C_60121_23513,60121,27-05-2017,Mary,Mull,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,Carlsbad,United States,341,CA,92009,South America,1,769,24.5699997
C_51645_23514,51645,23-01-2017,Catherine,Ballentine,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Livermore,United States,2605,CA,94550,South America,1,129.9900055,20.87999916
C_59589_23515,59589,19-05-2017,Mary,Lucas,Women's Apparel,Consumer,Women's Apparel,LATAM,Women's Apparel,Bowling Green,United States,2276,KY,42101,South America,1,50,-80.33000183
C_60120_23516,60120,27-05-2017,Patricia,Gainer,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Richmond,United States,3826,VA,23223,South America,1,199.9900055,23.62000084
C_58322_23517,58322,05-01-2017,Jacqueline,Crebassa,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Hacienda Heights,United States,9589,CA,91745,Caribbean,1,299.980011,-711.4000244
C_52201_23518,52201,31-01-2017,Jacob,Lonsdale,Fishing,Consumer,Fishing,LATAM,Fishing,Hawthorne,United States,11710,CA,90250,Caribbean,1,399.980011,93
C_51400_23519,51400,20-01-2017,Mary,Gordon,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Mission Viejo,United States,930,CA,92692,Central America,1,299.980011,76.72000122
C_51343_23520,51343,19-01-2017,Kyle,Foster,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,San Jose,United States,2917,CA,95125,Central America,1,129.9900055,9.069999695
C_54416_23521,54416,03-05-2017,Robert,Ludwig,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Bakersfield,United States,5717,CA,93308,Central America,1,129.9900055,42.31000137
C_56595_23522,56595,04-06-2017,Lawrence,Smayling,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Vista,United States,9477,CA,92084,Central America,1,199.9900055,33.11000061
C_56491_23523,56491,04-04-2017,Jessica,Blumstein,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Baltimore,United States,1518,MD,21229,Central America,1,199.9900055,76.26000214
C_58060_23524,58060,27-04-2017,Susan,Stivers,Golf Shoes,Consumer,Golf Shoes,LATAM,Golf Shoes,North Las Vegas,United States,3559,NV,89030,Central America,1,108,36.45999908
C_54597_23525,54597,03-07-2017,Mary,Liston,Fishing,Consumer,Fishing,LATAM,Fishing,Columbus,United States,9969,OH,43207,Central America,1,399.980011,-595.1699829
C_58636_23526,58636,05-05-2017,Mary,Steele,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Lakewood,United States,3717,OH,44107,Central America,1,39.99000168,11.64000034
C_51645_23527,51645,23-01-2017,Catherine,Zandusky,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Livermore,United States,2605,CA,94550,South America,1,129.9900055,35.06000137
C_57105_23528,57105,13-04-2017,Judith,Kampe,Fishing,Consumer,Fishing,LATAM,Fishing,Ann Arbor,United States,12189,MI,48103,South America,1,399.980011,178.5500031
C_60394_23529,60394,31-05-2017,Mary,Dominguez,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Bronx,United States,2375,NY,10467,South America,1,49.97999954,18.59000015
C_57061_23530,57061,04-12-2017,Frances,Sperren,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Huntington Station,United States,1048,NY,11746,South America,1,199.9900055,33.11000061
C_51770_23531,51770,25-01-2017,Margaret,Sievert,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,Pharr,United States,1733,TX,78577,South America,1,769,44.63999939
C_52201_23532,52201,31-01-2017,Jacob,Zandusky,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Hawthorne,United States,11710,CA,90250,Caribbean,1,129.9900055,53.22999954
C_51343_23533,51343,19-01-2017,Kyle,Sunley,Fishing,Consumer,Fishing,LATAM,Fishing,San Jose,United States,2917,CA,95125,Central America,1,399.980011,178.3500061
C_57056_23534,57056,04-12-2017,Mary,Fjeld,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Chicago,United States,750,IL,60628,Central America,1,199.9900055,-33.84999847
C_56491_23535,56491,04-04-2017,Jessica,Brown,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Baltimore,United States,1518,MD,21229,Central America,1,199.9900055,-29.65999985
C_52040_23536,52040,29-01-2017,Catherine,Gonzalez,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Detroit,United States,6288,MI,48221,Central America,1,299.980011,-737.0499878
C_59642_23537,59642,20-05-2017,Sarah,Bertelson,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Detroit,United States,2825,MI,48219,Central America,1,129.9900055,-23.65999985
C_60187_23538,60187,28-05-2017,Grace,Radford,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Taylor,United States,6933,MI,48180,Central America,1,129.9900055,8.869999886
C_60187_23539,60187,28-05-2017,Grace,Abelman,Women's Apparel,Consumer,Women's Apparel,LATAM,Women's Apparel,Taylor,United States,6933,MI,48180,Central America,1,50,4.550000191
C_58058_23540,58058,27-04-2017,Mary,Blanton,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Philadelphia,United States,2690,PA,19140,Central America,1,39.99000168,0.800000012
C_60393_23541,60393,31-05-2017,Raymond,Holt,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Plano,United States,864,TX,75023,Central America,1,49.97999954,12.72999954
C_60121_23542,60121,27-05-2017,Mary,Ducich,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Carlsbad,United States,341,CA,92009,South America,1,129.9900055,37.84999847
C_53317_23543,53317,17-02-2017,Mary,McClure,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Pompano Beach,United States,7040,FL,33063,South America,1,299.980011,99.08999634
C_55215_23544,55215,16-03-2017,Mary,Gerbode,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,San Antonio,United States,2015,TX,78228,Caribbean,1,299.980011,134.9900055
C_60054_23545,60054,26-05-2017,Mary,Grinstein,Cardio Equipment,Consumer,Cardio Equipment,LATAM,Cardio Equipment,San Bernardino,United States,50,CA,92410,Central America,1,769,31.5
C_54914_23546,54914,03-12-2017,Mary,Wallace,Cleats,Consumer,Cleats,LATAM,Cleats,Alameda,United States,10681,CA,94501,Central America,1,59.99000168,18.25
C_57564_23547,57564,20-04-2017,Russell,Huffman,Cleats,Consumer,Cleats,LATAM,Cleats,Aurora,United States,4097,CO,80015,Central America,1,59.99000168,8.800000191
C_59642_23548,59642,20-05-2017,Sarah,Sheldon,Fishing,Consumer,Fishing,LATAM,Fishing,Detroit,United States,2825,MI,48219,Central America,1,399.980011,130.6699982
C_59642_23549,59642,20-05-2017,Sarah,Sundaresam,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Detroit,United States,2825,MI,48219,Central America,1,129.9900055,38.02000046
C_60393_23550,60393,31-05-2017,Raymond,Herrera,Indoor/Outdoor Games,Consumer,Indoor/Outdoor Games,LATAM,Indoor/Outdoor Games,Plano,United States,864,TX,75023,Central America,1,49.97999954,2.25
C_53317_23551,53317,17-02-2017,Mary,Staebel,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Pompano Beach,United States,7040,FL,33063,South America,1,299.980011,98
C_55326_23552,55326,18-03-2017,Jordan,Jones,Shop By Sport,Consumer,Shop By Sport,LATAM,Shop By Sport,Memphis,United States,8930,TN,38128,South America,1,39.99000168,-6.300000191
C_57414_23553,57414,18-04-2017,Mary,Hernandez,Camping & Hiking,Consumer,Camping & Hiking,LATAM,Camping & Hiking,Carmichael,United States,9826,CA,95608,Central America,1,299.980011,102.9499969
C_57414_23554,57414,18-04-2017,Mary,Braxton,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Carmichael,United States,9826,CA,95608,Central America,1,129.9900055,36.61000061
C_60645_23555,60645,06-04-2017,Eugene,O'Connell,Fishing,Consumer,Fishing,LATAM,Fishing,Kaneohe,United States,9841,HI,96744,Central America,1,399.980011,161.9100037
C_60950_23556,60950,06-08-2017,Mary,Reiter,Men's Footwear,Consumer,Men's Footwear,LATAM,Men's Footwear,Elmhurst,United States,4491,NY,11373,Central America,1,129.9900055,35.79999924
C_54907_23557,54907,03-12-2017,Thomas,Eno,Women's Apparel,Consumer,Women's Apparel,LATAM,Women's Apparel,Rome,United States,1852,NY,13440,Central America,1,50,20.23999977
C_57958_23558,57958,26-04-2017,Michael,Pistek,Water Sports,Consumer,Water Sports,LATAM,Water Sports,Virginia Beach,United States,5611,VA,23452,Central America,1,199.9900055,-39.59999847
C_51645_23559,51645,23-01-2017,Catherine,Prichep,Fishing,Consumer,Fishing,LATAM,Fishing,Livermore,United States,2605,CA,94550,South America,1,399.980011,144.3099976
